idsismo,idcountry,mag,place,time,tsunami,lng,lat,depth,danger
266,3,4.1,"Izu Islands, Japan region",2010-09-20 10:56:16,0,142.518,31.379,10.0,1
267,3,4.3,"Izu Islands, Japan region",2010-09-20 22:54:15,0,142.903,30.209,11.9,1
268,3,5.0,"Bonin Islands, Japan region",2010-09-21 19:26:07,0,142.599,28.748,31.0,1
269,3,4.7,"70 km NW of Noshiro, Japan",2010-09-21 20:15:10,0,139.421,40.639,182.8,1
270,3,4.4,"8 km SE of Narita, Japan",2010-09-21 20:31:52,0,140.386,35.733,27.4,1
271,3,4.9,"Bonin Islands, Japan region",2010-09-23 13:25:06,0,142.74,27.643,33.3,1
272,3,4.3,"75 km ESE of Kushiro, Japan",2010-09-24 03:19:16,0,145.159,42.614,51.0,1
273,3,5.0,"Izu Islands, Japan region",2010-09-24 14:55:45,0,139.89,29.973,47.6,1
274,3,4.1,"Izu Islands, Japan region",2010-09-26 04:43:43,0,141.871,30.508,13.8,1
275,3,4.2,"21 km ENE of Tomakomai, Japan",2010-09-26 07:11:29,0,141.858,42.691,119.6,1
276,3,4.6,"6 km W of Chiba, Japan",2010-09-26 17:54:58,0,140.049,35.603,49.9,1
277,3,4.4,"Bonin Islands, Japan region",2010-09-27 08:55:31,0,142.964,27.75,13.7,1
278,3,4.3,"29 km SSE of Shizunai-furukawach?, Japan",2010-09-28 01:44:01,0,142.533,42.095,66.8,1
279,3,4.1,"9 km NNE of Miyako, Japan",2010-09-28 18:35:47,0,141.977,39.728,79.0,1
280,3,4.7,"34 km NNW of Kuroiso, Japan",2010-09-29 03:02:01,0,139.949,37.268,42.1,1
281,3,5.5,"35 km NNW of Kuroiso, Japan",2010-09-29 08:00:00,0,139.883,37.257,33.3,1
282,3,4.2,"27 km N of Kuroiso, Japan",2010-09-29 16:23:44,0,139.99,37.211,36.6,1
283,3,5.0,"8 km NE of Iwaki, Japan",2010-09-30 12:47:08,0,140.954,37.102,35.0,1
284,3,4.3,"33 km NNW of Kuroiso, Japan",2010-09-30 23:24:05,0,139.931,37.253,43.1,1
285,3,4.3,"40 km NE of Hasaki, Japan",2010-10-02 01:23:44,0,141.123,36.01,35.0,1
286,3,4.1,"5 km E of Arai, Japan",2010-10-02 03:35:12,0,138.286,37.002,39.2,1
287,3,4.4,"5 km NE of Shibetsu, Japan",2010-10-02 07:17:43,0,145.177,43.695,91.6,1
288,3,4.3,"6 km SSW of J?etsu, Japan",2010-10-02 21:37:54,0,138.206,37.095,24.2,1
289,3,4.4,"14 km E of J?etsu, Japan",2010-10-02 21:52:44,0,138.402,37.174,14.3,1
290,3,4.6,"9 km SSW of J?etsu, Japan",2010-10-03 00:26:54,0,138.182,37.078,28.4,1
291,3,4.0,"50 km S of Nemuro, Japan",2010-10-04 02:47:37,0,145.515,42.871,52.2,1
292,3,4.1,"49 km E of ?arai, Japan",2010-10-04 11:32:22,0,141.126,36.375,48.9,1
293,3,4.3,"71 km ENE of Mutsu, Japan",2010-10-05 22:35:59,0,142.037,41.484,74.2,1
294,3,4.2,"14 km W of Aki, Japan",2010-10-06 04:51:51,0,133.748,33.523,36.9,1
295,3,4.2,"250 km SE of Ol’ga, Russia",2010-10-07 03:41:10,0,137.528,42.202,291.1,1
296,3,4.4,"12 km E of Obanazawa, Japan",2010-10-08 06:53:35,0,140.54,38.605,42.0,1
297,3,4.3,"27 km SE of Yuzawa, Japan",2010-10-08 12:16:35,0,140.746,39.013,47.4,1
298,3,4.4,"9 km SSW of Sawara, Japan",2010-10-09 06:12:23,0,140.444,35.812,29.1,1
299,3,4.1,"Hokkaido, Japan region",2010-10-09 19:07:41,0,144.665,41.305,35.0,1
300,3,4.0,"7 km NW of Itako, Japan",2010-10-10 01:04:59,0,140.486,35.969,35.0,1
301,3,5.1,"Izu Islands, Japan region",2010-10-10 02:27:51,0,141.611,31.067,14.9,1
302,3,4.5,"Izu Islands, Japan region",2010-10-10 07:53:19,0,141.729,31.101,36.3,1
303,3,4.4,"near the east coast of Honshu, Japan",2010-10-10 14:47:10,0,140.855,35.589,4.5,1
304,3,4.2,"18 km SSE of Mutsu, Japan",2010-10-11 14:10:33,0,141.262,41.126,107.8,1
305,3,4.3,"186 km SE of Kamaishi, Japan",2010-10-12 09:58:22,0,143.657,38.352,10.0,1
306,3,5.6,"41 km E of Shizunai-furukawach?, Japan",2010-10-14 13:58:55,0,142.871,42.311,59.0,1
307,3,4.5,"66 km NNE of Miyako, Japan",2010-10-15 21:14:28,0,142.268,40.19,48.4,1
308,3,3.9,"Izu Islands, Japan region",2010-10-16 05:36:25,0,141.83,31.128,39.4,1
309,3,4.2,"52 km ESE of Hitachi, Japan",2010-10-17 08:19:43,0,141.182,36.393,42.2,1
310,3,4.2,"51 km SE of Shizunai-furukawach?, Japan",2010-10-18 22:30:19,0,142.821,42.019,68.4,1
311,3,4.3,"144 km ESE of Kitaibaraki, Japan",2010-10-19 21:50:25,0,142.26,36.332,16.9,1
312,3,4.4,"212 km SE of Shing?, Japan",2010-10-21 04:23:43,0,137.708,32.481,369.1,1
313,3,4.2,"Izu Islands, Japan region",2010-10-22 09:02:46,0,141.393,32.387,10.0,1
314,3,4.4,"Izu Islands, Japan region",2010-10-22 23:01:59,0,141.84,31.178,38.2,1
315,3,4.3,"Izu Islands, Japan region",2010-10-23 00:53:45,0,141.895,31.211,27.0,1
316,3,4.4,"85 km SE of Kushiro, Japan",2010-10-23 02:28:40,0,145.006,42.364,51.6,1
317,3,4.3,"94 km SE of Kushiro, Japan",2010-10-23 03:48:00,0,145.137,42.338,50.3,1
318,3,4.3,"2 km NE of Satte, Japan",2010-10-24 04:50:43,0,139.747,36.087,62.9,1
319,3,4.3,"18 km NW of Miyako, Japan",2010-10-24 21:10:00,0,141.797,39.774,77.0,1
320,3,4.3,"Izu Islands, Japan region",2010-10-27 02:22:41,0,142.587,31.388,15.4,1
321,3,4.1,"137 km ESE of Shizunai-furukawach?, Japan",2010-10-27 10:30:50,0,143.783,41.681,39.1,1
322,3,5.2,"126 km SE of Katsuura, Japan",2010-10-30 19:06:17,0,141.267,34.321,26.3,1
323,3,4.1,"36 km WNW of Shibetsu, Japan",2010-10-31 16:26:39,0,144.702,43.759,127.2,1
324,3,4.2,"188 km SE of Katsuura, Japan",2010-11-01 05:22:40,0,141.794,33.963,15.9,1
325,3,4.3,"180 km E of Namie, Japan",2010-11-01 12:20:59,0,143.044,37.449,34.0,1
326,3,4.3,"186 km E of Namie, Japan",2010-11-02 22:55:30,0,143.108,37.486,12.0,1
327,3,4.3,"11 km SSE of Shizunai-furukawach?, Japan",2010-11-03 20:33:48,0,142.418,42.239,36.7,1
328,3,4.8,"42 km ESE of Kitaibaraki, Japan",2010-11-04 22:30:51,0,141.212,36.71,39.5,1
329,3,4.5,"0 km NW of Shiraoka, Japan",2010-11-05 10:14:04,0,139.656,36.021,64.0,1
330,3,4.4,"176 km SE of Katsuura, Japan",2010-11-07 00:15:46,0,141.612,33.972,15.1,1
331,3,4.3,"92 km SSE of Shing?, Japan",2010-11-09 16:18:24,0,136.413,32.98,435.0,1
332,3,4.1,"52 km SSW of Nemuro, Japan",2010-11-11 23:10:45,0,145.389,42.867,67.8,1
333,3,4.0,"Izu Islands, Japan region",2010-11-12 04:27:18,0,142.867,29.979,35.0,1
334,3,5.0,"156 km SE of Katsuura, Japan",2010-11-14 06:10:29,0,141.373,34.036,26.8,1
335,3,4.3,"185 km ESE of Namie, Japan",2010-11-16 11:41:46,0,143.051,37.154,16.8,1
336,3,4.2,"29 km SE of Shizunai-furukawach?, Japan",2010-11-17 00:16:06,0,142.637,42.163,72.8,1
337,3,4.0,"11 km ENE of Miyako, Japan",2010-11-18 19:08:10,0,142.068,39.667,65.0,1
338,3,4.8,"12 km SW of Nemuro, Japan",2010-11-19 04:01:59,0,145.479,43.232,57.1,1
339,3,4.3,"Izu Islands, Japan region",2010-11-19 05:57:24,0,140.819,29.725,122.7,1
340,3,4.3,"8 km ESE of Chiba, Japan",2010-11-19 20:49:19,0,140.2,35.566,67.0,1
341,3,4.5,"91 km SSE of Toba, Japan",2010-11-23 21:40:22,0,137.117,33.688,352.6,1
342,3,5.0,"23 km ESE of ?arai, Japan",2010-11-24 11:09:11,0,140.804,36.202,38.8,1
343,3,4.2,"25 km NE of Wakuya, Japan",2010-11-24 20:04:48,0,141.321,38.727,78.6,1
344,3,4.1,"63 km NE of Miyako, Japan",2010-11-24 23:56:00,0,142.405,40.089,72.4,1
345,3,4.3,"20 km NNE of Tanabe, Japan",2010-11-29 06:52:41,0,135.469,33.893,56.3,1
346,3,4.9,"186 km SE of Katsuura, Japan",2010-11-29 15:02:10,0,141.515,33.79,40.3,1
347,3,6.8,"Bonin Islands, Japan region",2010-11-30 03:24:40,0,139.187,28.349,470.0,1
348,3,4.5,"Izu Islands, Japan region",2010-11-30 18:21:33,0,141.198,29.623,44.7,1
349,3,4.5,"6 km SE of Sapporo, Japan",2010-12-01 21:44:06,0,141.409,43.033,35.0,1
350,3,4.2,"2 km NE of Ichihara, Japan",2010-12-05 18:20:02,0,140.104,35.534,66.0,1
351,3,5.7,"131 km ENE of Hachinohe, Japan",2010-12-06 07:30:32,0,142.967,40.904,22.0,1
352,3,4.3,"146 km ENE of Hachinohe, Japan",2010-12-06 07:39:49,0,143.161,40.875,16.3,1
353,3,4.5,"152 km ENE of Hachinohe, Japan",2010-12-06 07:45:35,0,143.263,40.791,10.0,1
354,3,4.9,"126 km ESE of Yamada, Japan",2010-12-09 16:21:07,0,143.346,39.128,10.9,1
355,3,4.2,"Izu Islands, Japan region",2010-12-09 23:11:08,0,141.453,31.739,10.0,1
356,3,4.5,"Bonin Islands, Japan region",2010-12-10 08:25:29,0,141.885,28.164,35.0,1
357,3,4.2,"4 km NE of Shisui, Japan",2010-12-10 21:33:26,0,140.299,35.743,64.3,1
358,3,4.4,"57 km ESE of Kitaibaraki, Japan",2010-12-14 23:53:39,0,141.38,36.683,42.6,1
359,3,4.7,"112 km S of Kushiro, Japan",2010-12-15 05:43:48,0,144.407,41.963,38.8,1
360,3,4.9,"115 km ENE of Misawa, Japan",2010-12-15 07:37:23,0,142.592,41.191,47.3,1
361,3,4.4,"137 km SSE of Toba, Japan",2010-12-15 18:40:24,0,137.467,33.357,346.9,1
362,3,4.4,"Izu Islands, Japan region",2010-12-17 13:54:12,0,138.887,29.25,447.6,1
363,3,4.0,"252 km SSE of Tateyama, Japan",2010-12-19 23:23:34,0,140.456,32.759,56.8,1
364,3,5.3,"Bonin Islands, Japan region",2010-12-21 17:29:30,0,143.449,27.104,10.0,1
365,3,5.0,"Bonin Islands, Japan region",2010-12-21 17:34:40,0,143.585,27.094,10.0,1
366,3,5.1,"Bonin Islands, Japan region",2010-12-21 17:35:09,0,143.483,27.155,10.0,1
367,3,5.1,"Bonin Islands, Japan region",2010-12-21 17:39:05,0,143.432,27.217,10.0,1
368,3,5.2,"Bonin Islands, Japan region",2010-12-21 17:39:36,0,143.752,27.276,10.0,1
369,3,5.5,"Bonin Islands, Japan region",2010-12-21 17:40:47,0,143.215,27.08,10.0,1
370,3,5.5,"Bonin Islands, Japan region",2010-12-21 17:41:25,0,143.308,27.081,7.6,1
371,3,4.8,"Bonin Islands, Japan region",2010-12-21 17:44:05,0,143.846,27.128,10.0,1
372,3,4.8,"Bonin Islands, Japan region",2010-12-21 17:45:57,0,143.42,27.166,10.0,1
373,3,4.8,"Bonin Islands, Japan region",2010-12-21 17:47:28,0,143.866,27.007,10.0,1
374,3,4.6,"Bonin Islands, Japan region",2010-12-21 17:49:04,0,143.728,27.181,10.0,1
375,3,4.7,"Bonin Islands, Japan region",2010-12-21 17:50:11,0,143.839,27.104,10.0,1
376,3,4.2,"Bonin Islands, Japan region",2010-12-21 17:51:20,0,143.816,27.059,10.0,1
377,3,5.3,"Bonin Islands, Japan region",2010-12-21 17:53:22,0,143.455,27.203,10.0,1
378,3,5.0,"Bonin Islands, Japan region",2010-12-21 17:56:01,0,143.358,27.184,10.0,1
379,3,5.0,"Bonin Islands, Japan region",2010-12-21 18:00:36,0,143.406,27.204,8.8,1
380,3,5.0,"Bonin Islands, Japan region",2010-12-21 18:03:40,0,143.387,27.23,10.0,1
381,3,4.9,"Bonin Islands, Japan region",2010-12-21 18:04:49,0,141.779,27.568,10.0,1
382,3,4.5,"Bonin Islands, Japan region",2010-12-21 18:13:39,0,143.543,27.135,10.0,1
383,3,4.9,"Bonin Islands, Japan region",2010-12-21 18:14:04,0,143.377,27.094,10.0,1
384,3,4.5,"Bonin Islands, Japan region",2010-12-21 18:19:56,0,143.876,27.113,10.0,1
385,3,4.5,"Bonin Islands, Japan region",2010-12-21 18:26:12,0,143.424,27.2,10.0,1
386,3,4.5,"Bonin Islands, Japan region",2010-12-21 18:27:15,0,143.92,27.015,10.0,1
387,3,5.1,"Bonin Islands, Japan region",2010-12-21 18:41:38,0,143.326,27.06,10.0,1
388,3,4.7,"Bonin Islands, Japan region",2010-12-21 18:43:53,0,143.317,27.104,10.0,1
389,3,4.4,"Bonin Islands, Japan region",2010-12-21 18:44:06,0,143.532,27.064,10.0,1
390,3,4.5,"Bonin Islands, Japan region",2010-12-21 19:00:56,0,143.739,27.101,10.0,1
391,3,4.7,"Bonin Islands, Japan region",2010-12-21 19:25:20,0,143.355,27.125,10.0,1
392,3,4.5,"Bonin Islands, Japan region",2010-12-21 19:29:25,0,143.458,27.204,10.0,1
393,3,4.9,"Bonin Islands, Japan region",2010-12-21 19:35:54,0,143.274,27.091,10.0,1
394,3,4.5,"Bonin Islands, Japan region",2010-12-21 19:36:30,0,143.324,27.115,10.0,1
395,3,5.0,"Bonin Islands, Japan region",2010-12-21 19:40:24,0,143.486,27.191,10.0,1
396,3,4.7,"Bonin Islands, Japan region",2010-12-21 19:47:42,0,143.387,27.282,7.2,1
397,3,4.6,"Bonin Islands, Japan region",2010-12-21 19:56:13,0,143.384,27.169,10.0,1
398,3,4.6,"Bonin Islands, Japan region",2010-12-21 20:00:31,0,143.411,27.073,10.0,1
399,3,4.4,"Bonin Islands, Japan region",2010-12-21 20:04:32,0,143.406,27.017,10.0,1
400,3,5.3,"Bonin Islands, Japan region",2010-12-21 20:16:38,0,143.514,27.085,3.3,1
401,3,5.6,"Bonin Islands, Japan region",2010-12-21 20:18:43,0,143.236,27.096,10.0,1
402,3,4.5,"Bonin Islands, Japan region",2010-12-21 20:26:54,0,143.531,27.101,10.0,1
403,3,5.0,"Bonin Islands, Japan region",2010-12-21 20:35:25,0,143.392,27.114,10.0,1
404,3,5.0,"Bonin Islands, Japan region",2010-12-21 20:36:58,0,143.577,27.131,10.0,1
405,3,4.3,"Bonin Islands, Japan region",2010-12-21 20:41:30,0,143.607,27.064,10.0,1
406,3,4.6,"Bonin Islands, Japan region",2010-12-21 20:42:05,0,143.685,27.106,10.0,1
407,3,4.4,"Bonin Islands, Japan region",2010-12-21 20:45:55,0,143.693,27.281,10.0,1
408,3,4.8,"Bonin Islands, Japan region",2010-12-21 20:50:01,0,143.433,27.174,10.0,1
409,3,4.5,"Bonin Islands, Japan region",2010-12-21 20:54:36,0,143.212,28.72,10.0,1
410,3,4.2,"Bonin Islands, Japan region",2010-12-21 21:05:41,0,143.559,27.111,10.0,1
411,3,4.5,"Bonin Islands, Japan region",2010-12-21 21:37:34,0,143.331,27.162,10.0,1
412,3,4.7,"Bonin Islands, Japan region",2010-12-21 22:40:57,0,143.658,27.134,10.0,1
413,3,4.5,"Bonin Islands, Japan region",2010-12-21 23:43:56,0,143.732,27.073,10.0,1
414,3,4.9,"Bonin Islands, Japan region",2010-12-22 00:19:14,0,143.247,27.156,10.0,1
415,3,4.4,"Bonin Islands, Japan region",2010-12-22 00:21:30,0,143.608,27.028,10.0,1
416,3,4.5,"Bonin Islands, Japan region",2010-12-22 01:02:23,0,143.159,27.128,4.2,1
417,3,4.4,"Bonin Islands, Japan region",2010-12-22 01:11:18,0,143.503,27.093,6.3,1
418,3,4.5,"Bonin Islands, Japan region",2010-12-22 01:28:57,0,143.432,27.009,10.0,1
419,3,4.4,"Bonin Islands, Japan region",2010-12-22 01:52:23,0,143.609,27.141,10.0,1
420,3,4.8,"Bonin Islands, Japan region",2010-12-22 01:54:15,0,143.379,27.077,6.0,1
421,3,4.9,"Bonin Islands, Japan region",2010-12-22 02:27:28,0,142.688,27.298,10.0,1
422,3,5.2,"Bonin Islands, Japan region",2010-12-22 03:21:06,0,143.363,27.121,10.0,1
423,3,4.8,"Bonin Islands, Japan region",2010-12-22 03:29:20,0,143.36,27.11,13.8,1
424,3,4.5,"Bonin Islands, Japan region",2010-12-22 03:33:30,0,143.624,27.013,10.0,1
425,3,4.7,"Bonin Islands, Japan region",2010-12-22 03:45:21,0,143.471,27.114,10.0,1
426,3,4.3,"Bonin Islands, Japan region",2010-12-22 03:53:41,0,143.63,27.193,10.0,1
427,3,4.6,"Bonin Islands, Japan region",2010-12-22 04:38:35,0,143.397,27.237,10.0,1
428,3,4.3,"Bonin Islands, Japan region",2010-12-22 04:39:26,0,143.457,27.177,10.0,1
429,3,4.6,"Bonin Islands, Japan region",2010-12-22 04:53:02,0,143.441,27.089,10.0,1
430,3,4.2,"Bonin Islands, Japan region",2010-12-22 04:56:45,0,143.804,27.008,10.0,1
431,3,4.3,"Bonin Islands, Japan region",2010-12-22 05:03:54,0,143.744,27.021,10.0,1
432,3,4.9,"Bonin Islands, Japan region",2010-12-22 05:18:45,0,143.76,27.063,10.0,1
433,3,4.6,"Bonin Islands, Japan region",2010-12-22 05:21:52,0,143.439,27.086,10.0,1
434,3,4.7,"Bonin Islands, Japan region",2010-12-22 05:38:07,0,143.462,27.05,10.0,1
435,3,4.3,"Bonin Islands, Japan region",2010-12-22 05:48:28,0,143.5,27.052,10.0,1
436,3,4.4,"Bonin Islands, Japan region",2010-12-22 05:50:26,0,143.751,27.003,10.0,1
437,3,4.5,"Bonin Islands, Japan region",2010-12-22 06:06:33,0,143.753,27.084,10.0,1
438,3,4.9,"Bonin Islands, Japan region",2010-12-22 06:11:54,0,143.863,27.055,10.0,1
439,3,4.4,"Bonin Islands, Japan region",2010-12-22 06:19:37,0,143.697,27.069,10.0,1
440,3,4.2,"Bonin Islands, Japan region",2010-12-22 06:26:33,0,143.452,27.005,10.0,1
441,3,4.1,"Bonin Islands, Japan region",2010-12-22 06:37:55,0,143.658,27.25,10.0,1
442,3,4.1,"Bonin Islands, Japan region",2010-12-22 06:59:08,0,143.385,27.077,10.0,1
443,3,4.3,"Bonin Islands, Japan region",2010-12-22 07:01:01,0,143.691,27.059,10.0,1
444,3,4.2,"Bonin Islands, Japan region",2010-12-22 07:02:39,0,143.392,27.046,10.0,1
445,3,4.3,"Bonin Islands, Japan region",2010-12-22 07:06:25,0,143.901,27.038,10.0,1
446,3,4.4,"Bonin Islands, Japan region",2010-12-22 07:06:39,0,143.54,27.036,10.0,1
447,3,4.1,"Bonin Islands, Japan region",2010-12-22 07:40:53,0,143.528,27.093,10.0,1
448,3,5.0,"Bonin Islands, Japan region",2010-12-22 08:07:05,0,143.504,27.065,10.0,1
449,3,4.4,"Bonin Islands, Japan region",2010-12-22 08:48:20,0,143.445,27.113,10.0,1
450,3,4.4,"Bonin Islands, Japan region",2010-12-22 08:54:04,0,143.509,27.065,10.0,1
451,3,4.7,"Bonin Islands, Japan region",2010-12-22 09:00:40,0,143.4,27.179,10.0,1
452,3,4.3,"Bonin Islands, Japan region",2010-12-22 09:32:22,0,143.699,27.071,10.0,1
453,3,5.0,"Bonin Islands, Japan region",2010-12-22 10:07:45,0,143.273,27.196,10.0,1
454,3,4.7,"Bonin Islands, Japan region",2010-12-22 10:27:18,0,143.542,27.039,10.0,1
455,3,4.8,"Bonin Islands, Japan region",2010-12-22 10:30:17,0,143.521,27.082,10.0,1
456,3,4.7,"Bonin Islands, Japan region",2010-12-22 10:35:02,0,143.483,27.141,10.0,1
457,3,4.4,"Bonin Islands, Japan region",2010-12-22 11:05:42,0,143.37,27.141,10.0,1
458,3,4.3,"Bonin Islands, Japan region",2010-12-22 11:08:32,0,143.378,27.215,10.0,1
459,3,4.1,"Bonin Islands, Japan region",2010-12-22 11:46:22,0,143.344,27.041,10.0,1
460,3,4.6,"Bonin Islands, Japan region",2010-12-22 11:49:00,0,143.589,27.062,10.0,1
461,3,4.6,"Bonin Islands, Japan region",2010-12-22 11:59:20,0,143.401,27.192,10.0,1
462,3,4.1,"Bonin Islands, Japan region",2010-12-22 12:02:03,0,143.57,27.207,10.0,1
463,3,4.9,"Bonin Islands, Japan region",2010-12-22 12:19:19,0,143.372,27.028,10.0,1
464,3,4.8,"Bonin Islands, Japan region",2010-12-22 12:22:43,0,143.457,27.076,10.0,1
465,3,4.8,"Bonin Islands, Japan region",2010-12-22 12:23:05,0,143.364,27.025,10.0,1
466,3,4.7,"Bonin Islands, Japan region",2010-12-22 12:25:11,0,143.521,27.022,10.0,1
467,3,5.1,"Bonin Islands, Japan region",2010-12-22 12:26:28,0,143.295,27.02,10.0,1
468,3,4.7,"Bonin Islands, Japan region",2010-12-22 12:34:59,0,143.379,27.058,10.0,1
469,3,4.7,"Bonin Islands, Japan region",2010-12-22 12:54:51,0,143.652,27.041,10.0,1
470,3,4.8,"Bonin Islands, Japan region",2010-12-22 13:00:03,0,143.282,27.028,10.0,1
471,3,5.2,"Bonin Islands, Japan region",2010-12-22 13:01:13,0,143.311,27.039,14.4,1
472,3,4.9,"Bonin Islands, Japan region",2010-12-22 13:10:44,0,143.358,27.04,10.5,1
473,3,4.7,"Bonin Islands, Japan region",2010-12-22 13:25:54,0,143.358,27.035,10.0,1
474,3,4.6,"Bonin Islands, Japan region",2010-12-22 14:09:14,0,143.431,27.059,10.0,1
475,3,4.6,"Bonin Islands, Japan region",2010-12-22 15:30:16,0,143.457,27.156,10.0,1
476,3,4.7,"Bonin Islands, Japan region",2010-12-22 15:36:49,0,143.503,27.031,10.0,1
477,3,4.7,"Bonin Islands, Japan region",2010-12-22 16:02:06,0,143.415,27.051,10.0,1
478,3,4.7,"Bonin Islands, Japan region",2010-12-22 16:28:49,0,143.551,27.099,8.5,1
479,3,4.7,"Bonin Islands, Japan region",2010-12-22 16:36:34,0,143.541,27.157,10.0,1
480,3,4.5,"Bonin Islands, Japan region",2010-12-22 16:50:08,0,143.44,27.262,10.0,1
481,3,4.1,"Bonin Islands, Japan region",2010-12-22 17:33:44,0,143.455,27.082,10.0,1
482,3,4.5,"Bonin Islands, Japan region",2010-12-22 17:47:55,0,143.555,27.131,10.0,1
483,3,4.5,"Bonin Islands, Japan region",2010-12-22 17:48:59,0,143.71,27.197,10.0,1
484,3,4.1,"Bonin Islands, Japan region",2010-12-22 17:58:01,0,143.637,27.099,10.0,1
485,3,4.5,"Bonin Islands, Japan region",2010-12-22 18:49:48,0,143.388,27.057,10.0,1
486,3,4.3,"Bonin Islands, Japan region",2010-12-22 18:57:17,0,143.845,27.055,10.0,1
487,3,4.5,"Bonin Islands, Japan region",2010-12-22 19:29:37,0,143.401,27.09,10.0,1
488,3,4.6,"Bonin Islands, Japan region",2010-12-22 20:24:47,0,143.51,27.129,10.0,1
489,3,4.9,"Bonin Islands, Japan region",2010-12-22 21:59:51,0,143.464,27.025,10.0,1
490,3,4.5,"Bonin Islands, Japan region",2010-12-22 23:31:45,0,143.68,27.023,10.0,1
491,3,4.7,"Bonin Islands, Japan region",2010-12-22 23:47:41,0,143.418,27.022,10.0,1
492,3,4.7,"Bonin Islands, Japan region",2010-12-23 01:15:14,0,143.498,27.165,10.0,1
493,3,4.7,"Bonin Islands, Japan region",2010-12-23 01:22:26,0,143.465,27.159,10.0,1
494,3,5.0,"Bonin Islands, Japan region",2010-12-23 01:35:52,0,143.333,27.248,10.0,1
495,3,4.9,"Bonin Islands, Japan region",2010-12-23 01:44:31,0,143.354,27.197,10.0,1
496,3,5.0,"Bonin Islands, Japan region",2010-12-23 01:46:26,0,143.396,27.182,10.0,1
497,3,4.5,"Bonin Islands, Japan region",2010-12-23 01:50:22,0,143.548,27.157,10.0,1
498,3,4.5,"Bonin Islands, Japan region",2010-12-23 02:07:57,0,143.334,27.027,10.0,1
499,3,4.5,"Bonin Islands, Japan region",2010-12-23 02:21:31,0,143.632,27.114,10.0,1
500,3,4.2,"Bonin Islands, Japan region",2010-12-23 02:32:33,0,143.741,27.015,10.0,1
501,3,4.8,"Bonin Islands, Japan region",2010-12-23 02:44:26,0,143.578,27.017,10.0,1
502,3,4.2,"Bonin Islands, Japan region",2010-12-23 02:51:05,0,143.634,27.115,10.0,1
503,3,4.1,"Bonin Islands, Japan region",2010-12-23 03:10:14,0,143.582,27.053,10.0,1
504,3,4.3,"Bonin Islands, Japan region",2010-12-23 04:14:02,0,143.442,27.18,10.0,1
505,3,4.2,"Bonin Islands, Japan region",2010-12-23 04:31:27,0,143.408,27.004,10.0,1
506,3,4.3,"Bonin Islands, Japan region",2010-12-23 04:49:34,0,143.475,27.125,10.0,1
507,3,4.3,"Bonin Islands, Japan region",2010-12-23 05:14:28,0,143.538,27.01,10.0,1
508,3,4.4,"Bonin Islands, Japan region",2010-12-23 05:18:08,0,143.419,27.209,10.0,1
509,3,4.0,"Bonin Islands, Japan region",2010-12-23 06:20:44,0,143.544,27.066,10.0,1
510,3,4.4,"Bonin Islands, Japan region",2010-12-23 06:20:56,0,143.601,27.071,10.0,1
511,3,4.2,"Bonin Islands, Japan region",2010-12-23 06:29:06,0,143.652,27.056,10.0,1
512,3,4.9,"Bonin Islands, Japan region",2010-12-23 06:30:32,0,143.526,27.063,10.0,1
513,3,4.5,"Bonin Islands, Japan region",2010-12-23 06:44:17,0,143.489,27.134,10.0,1
514,3,4.4,"Bonin Islands, Japan region",2010-12-23 06:48:49,0,143.639,27.129,10.0,1
515,3,4.9,"Bonin Islands, Japan region",2010-12-23 08:01:25,0,143.359,27.107,10.0,1
516,3,4.4,"Bonin Islands, Japan region",2010-12-23 08:01:55,0,143.411,27.042,10.0,1
517,3,4.3,"Bonin Islands, Japan region",2010-12-23 08:24:04,0,143.369,27.054,10.0,1
518,3,4.5,"Bonin Islands, Japan region",2010-12-23 08:24:14,0,143.552,27.1,10.0,1
519,3,4.3,"Bonin Islands, Japan region",2010-12-23 08:36:22,0,143.332,27.038,9.5,1
520,3,4.3,"Bonin Islands, Japan region",2010-12-23 09:28:34,0,143.535,27.072,10.0,1
521,3,4.0,"Bonin Islands, Japan region",2010-12-23 11:04:22,0,143.647,27.131,10.0,1
522,3,4.1,"Bonin Islands, Japan region",2010-12-23 12:15:52,0,143.3,27.02,10.0,1
523,3,4.2,"Bonin Islands, Japan region",2010-12-23 12:19:10,0,143.541,27.055,10.0,1
524,3,4.8,"Bonin Islands, Japan region",2010-12-23 12:25:13,0,143.363,27.078,10.0,1
525,3,4.7,"Bonin Islands, Japan region",2010-12-23 12:47:55,0,143.594,27.108,10.0,1
526,3,4.5,"Bonin Islands, Japan region",2010-12-23 13:40:01,0,143.441,27.032,10.0,1
527,3,4.1,"Bonin Islands, Japan region",2010-12-23 14:03:31,0,143.872,27.023,10.0,1
528,3,4.3,"Bonin Islands, Japan region",2010-12-23 14:06:15,0,143.656,27.044,10.0,1
529,3,4.3,"Bonin Islands, Japan region",2010-12-23 14:28:16,0,143.667,27.125,10.0,1
530,3,4.6,"Bonin Islands, Japan region",2010-12-23 15:31:30,0,143.349,27.136,10.0,1
531,3,4.4,"Bonin Islands, Japan region",2010-12-23 15:33:57,0,143.503,27.12,10.0,1
532,3,4.1,"Bonin Islands, Japan region",2010-12-23 16:29:36,0,143.44,27.199,10.0,1
533,3,4.2,"Bonin Islands, Japan region",2010-12-23 19:44:11,0,143.377,27.279,10.0,1
