time,lat,lng,depth,mag,place,country
2012/06/09 15:41:52,32.1036667,-115.7243333,10.956,3.02,"54km WSW of Alberto Oviedo Mota, B.C., MX",USA
2012/06/10 04:33:58,34.9518333,-116.7223333,0.819,3.07,"28km ENE of Barstow, CA",USA
2012/06/10 06:55:50,40.9851667,-124.8321667,24.09,3.55,"57 km WNW of Samoa, California",USA
2012/06/10 22:45:42,32.105,-115.735,10.606,4.02,"55km SSW of Progreso, B.C., MX",USA
2012/06/11 04:20:26,38.0866667,-119.1446667,5.303,3.16,"5 km N of Mono City, California",USA
2012/06/11 20:46:24,32.1068333,-115.741,11.61,3.18,"55km SSW of Progreso, B.C., MX",USA
2012/06/13 06:21:36,35.552,-97.264,5.0,3.3,"2 km SE of Jones, Oklahoma",USA
2012/06/13 13:25:03,40.8706667,-123.4683333,22.311,3.4,"5 km E of Trinity Village, California",USA
2012/06/13 22:44:32,35.46,-96.7,3.0,3.1,"3 km SSW of Prague, Oklahoma",USA
2012/06/14 03:17:15,33.9085,-117.7916667,9.61,3.99,"3km NE of Yorba Linda, CA",USA
2012/06/14 20:24:28,35.407,-97.434,1.9,3.1,"3 km S of Del City, Oklahoma",USA
2012/06/14 20:56:39,32.281,-115.3633333,9.641,3.05,"18km WSW of Delta, B.C., MX",USA
2012/06/14 21:07:15,44.018,-105.451,0.0,3.3,"23 km S of Antelope Valley-Crestview, Wyoming",USA
2012/06/14 21:25:34,32.1095,-115.7258333,10.43,3.0,"54km WSW of Alberto Oviedo Mota, B.C., MX",USA
2012/06/15 07:02:33,32.462,-97.273,5.0,3.3,"5 km SSE of Briaroaks, Texas",USA
2012/06/15 14:12:18,27.963,-112.108,9.1,4.2,"70 km NNE of Santa Rosalía, Mexico",USA
2012/06/15 18:52:01,37.144,-116.367,3.8,3.1,"43 km NE of Beatty, Nevada",USA
2012/06/15 20:07:06,38.8328333,-122.801,0.543,3.03,"6 km W of Cobb, California",USA
2012/06/16 21:35:18,31.5555,-115.9093333,8.504,3.77,"65km ESE of Maneadero, B.C., MX",USA
2012/06/17 13:40:31,36.411,-89.5295,8.44,3.3,"6 km NW of Tiptonville, Tennessee",USA
2012/06/19 04:01:38,33.0751667,-116.0456667,9.816,3.25,"11km SE of Ocotillo Wells, CA",USA
2012/06/20 14:36:11,27.468,-111.594,10.0,4.1,"68 km ENE of Santa Rosalía, Mexico",USA
2012/06/22 05:37:15,38.0046667,-111.0816667,12.86,3.0,"31 km ENE of Boulder Town, Utah",USA
2012/06/23 03:51:57,39.3178,-119.9904,6.4,4.2,"7 km NNW of Incline Village, Nevada",USA
2012/06/24 08:55:58,28.426,-98.382,5.0,3.4,"16 km ESE of Tilden, Texas",USA
2012/06/24 17:46:44,32.474,-97.289,5.0,3.5,"3 km SSE of Briaroaks, Texas",USA
2012/06/25 04:04:31,47.352,-113.136,24.7,3.1,"32 km NE of Seeley Lake, Montana",USA
2012/06/25 04:04:56,47.349,-113.135,23.8,3.4,"32 km NE of Seeley Lake, Montana",USA
2012/06/25 08:13:40,37.2633333,-121.6371667,7.352,3.28,"14 km N of Morgan Hill, California",USA
2012/06/25 13:24:32,39.463,-123.3161667,7.985,3.47,"6 km ENE of Brooktrails, California",USA
2012/06/26 04:22:20,34.0615,-116.3656667,6.39,3.31,"8km SE of Yucca Valley, CA",USA
2012/06/26 14:34:03,32.217,-115.2808333,8.294,3.12,"10km W of Alberto Oviedo Mota, B.C., MX",USA
2012/07/01 03:25:20,32.2071667,-115.3431667,2.821,4.64,"16km W of Alberto Oviedo Mota, B.C., MX",USA
2012/07/01 03:33:47,32.2035,-115.3216667,9.641,3.52,"14km W of Alberto Oviedo Mota, B.C., MX",USA
2012/07/01 04:25:27,38.2164,-116.4919,0.0,3.2,"66 km ENE of Tonopah, Nevada",USA
2012/07/01 05:52:40,32.2186667,-115.3011667,9.641,3.45,"12km W of Alberto Oviedo Mota, B.C., MX",USA
2012/07/01 06:36:06,32.2131667,-115.2886667,9.641,4.68,"11km W of Alberto Oviedo Mota, B.C., MX",USA
2012/07/01 06:49:58,32.1986667,-115.2726667,9.641,3.52,"10km WSW of Alberto Oviedo Mota, B.C., MX",USA
2012/07/01 07:54:20,32.1863333,-115.267,9.641,4.09,"10km WSW of Alberto Oviedo Mota, B.C., MX",USA
2012/07/01 10:05:52,39.7775,-123.3481667,9.568,3.56,"8 km WSW of Covelo, California",USA
2012/07/02 03:47:03,37.8566667,-118.5321667,4.498,3.07,"6 km NW of Benton, California",USA
2012/07/03 16:11:37,35.585,-97.331,5.0,3.2,"4 km WNW of Jones, Oklahoma",USA
2012/07/04 04:00:05,48.6495,-123.1263333,13.691,3.03,"14 km WNW of Orcas, Washington",USA
2012/07/04 09:04:43,33.3781667,-116.301,13.33,3.36,"15km NNE of Borrego Springs, CA",USA
2012/07/04 19:03:41,43.78,-105.247,0.0,3.2,"19 km E of Wright, Wyoming",USA
2012/07/05 18:18:09,34.304,-116.8415,5.699,3.51,"5km N of Big Bear City, CA",USA
2012/07/06 20:13:09,43.784,-105.307,0.0,3.6,"15 km ENE of Wright, Wyoming",USA
2012/07/07 09:49:08,32.1705,-115.2241667,12.582,3.3,"8km SW of Alberto Oviedo Mota, B.C., MX",USA
2012/07/07 22:06:12,33.8658333,-119.3103333,-0.089,3.27,"27km SE of Santa Cruz Is. (E end), CA",USA
2012/07/08 10:50:03,33.9613333,-116.1321667,6.242,3.27,"20km SSW of Twentynine Palms, CA",USA
2012/07/08 12:05:48,39.4795,-123.8041667,7.468,4.42,"1 km SW of Cleone, California",USA
2012/07/08 19:14:25,43.625,-105.294,0.0,3.1,"21 km SE of Wright, Wyoming",USA
2012/07/08 21:05:02,43.763,-105.245,0.0,3.7,"19 km E of Wright, Wyoming",USA
2012/07/09 00:01:18,38.8193333,-122.7961667,2.99,3.83,"6 km W of Cobb, California",USA
2012/07/10 12:37:40,32.2011667,-115.3001667,9.641,3.06,"13km WSW of Alberto Oviedo Mota, B.C., MX",USA
2012/07/11 02:58:16,25.051,-109.728,10.0,4.2,"88 km SSW of Campo Pesquero el Colorado, Mexico",USA
2012/07/11 18:00:07,43.844,-105.198,0.0,3.2,"25 km ENE of Wright, Wyoming",USA
2012/07/12 08:49:44,32.1956667,-115.2885,9.641,3.35,"12km WSW of Alberto Oviedo Mota, B.C., MX",USA
2012/07/12 10:39:07,40.7466667,-123.6788333,29.492,3.99,"18 km WSW of Burnt Ranch, California",USA
2012/07/12 17:54:28,34.0895,-116.3913333,9.9,3.86,"5km SE of Yucca Valley, CA",USA
2012/07/13 19:53:16,41.9033333,-111.913,5.69,3.53,"2 km ESE of Trenton, Utah",USA
2012/07/15 05:44:55,31.696,-115.9448333,8.597,3.07,"59km E of Maneadero, B.C., MX",USA
2012/07/18 10:17:24,32.2181667,-115.273,18.301,3.12,"10km W of Alberto Oviedo Mota, B.C., MX",USA
2012/07/18 11:58:34,32.153,-115.2215,17.934,3.73,"10km SSW of Alberto Oviedo Mota, B.C., MX",USA
2012/07/18 12:20:43,32.15,-115.2163333,17.404,3.37,"10km SSW of Alberto Oviedo Mota, B.C., MX",USA
2012/07/18 18:09:15,32.191,-115.241,13.387,3.69,"8km WSW of Alberto Oviedo Mota, B.C., MX",USA
2012/07/18 18:11:46,32.1781667,-115.25,13.422,3.07,"9km SW of Alberto Oviedo Mota, B.C., MX",USA
2012/07/19 07:59:00,36.4861667,-120.737,10.139,3.32,"31 km W of Three Rocks, California",USA
2012/07/19 13:23:06,34.2088333,-117.5555,10.993,3.12,"8km SW of Lytle Creek, CA",USA
2012/07/21 13:57:26,32.1,-115.1831667,14.624,3.22,"14km S of Alberto Oviedo Mota, B.C., MX",USA
2012/07/22 03:00:37,34.0893333,-116.3923333,9.88,3.17,"5km SE of Yucca Valley, CA",USA
2012/07/22 13:02:20,31.5335,-114.3271667,5.942,3.16,"97km SE of Estacion Coahuila, B.C., MX",USA
2012/07/25 10:18:41,33.9635,-118.407,10.697,3.55,"4km ESE of Marina del Rey, CA",USA
2012/07/28 04:24:48,40.3203,-116.4411,0.0,3.2,"15 km SE of Crescent Valley, Nevada",USA
2012/07/29 18:19:38,43.884,-105.284,0.0,3.5,"22 km NE of Wright, Wyoming",USA
2012/07/30 19:35:06,35.497,-96.824,5.0,3.4,"7 km E of Meeker, Oklahoma",USA
2012/07/31 10:27:28,39.0105,-111.4838333,7.4,3.66,"22 km WNW of Emery, Utah",USA
2012/07/31 16:03:40,35.558,-96.754,3.0,3.1,"8 km SE of Sparks, Oklahoma",USA
2012/07/31 20:01:50,43.708,-105.269,0.0,3.4,"18 km ESE of Wright, Wyoming",USA
2012/08/02 22:13:18,24.999,-109.391,10.0,4.8,"74 km SSW of Topolobampo, Mexico",USA
2012/08/03 18:05:31,32.7865,-115.4503333,11.855,3.33,"7km WSW of Holtville, CA",USA
2012/08/03 18:30:01,38.7776667,-122.721,1.269,3.25,"4 km S of Cobb, California",USA
2012/08/04 18:27:49,47.234,-70.597,18.0,3.8,"24 km SSW of Baie-Saint-Paul, Canada",USA
2012/08/05 19:41:17,43.636,-105.26,0.0,3.4,"22 km SE of Wright, Wyoming",USA
2012/08/05 19:53:18,43.724,-105.268,0.0,3.4,"18 km E of Wright, Wyoming",USA
2012/08/06 07:35:49,35.9498333,-120.5028333,11.004,4.45,"8 km NW of Parkfield, California",USA
2012/08/07 05:07:13,44.753,-111.0948333,10.18,3.19,"7 km ESE of Hebgen Lake Estates, Montana",USA
2012/08/07 10:47:50,35.395,-96.587,5.0,3.0,"12 km S of Paden, Oklahoma",USA
2012/08/07 23:59:45,47.6903333,-120.3021667,7.665,3.22,"7 km WNW of Entiat, Washington",USA
2012/08/08 06:23:34,33.9048333,-117.7916667,9.99,4.46,"3km NE of Yorba Linda, CA",USA
2012/08/08 16:33:22,33.9035,-117.7906667,10.23,4.12,"3km NE of Yorba Linda, CA",USA
2012/08/08 16:51:04,33.9005,-117.789,9.32,3.36,"3km ENE of Yorba Linda, CA",USA
2012/08/10 08:05:34,37.3273333,-118.391,12.052,3.49,"4 km S of Bishop, California",USA
2012/08/11 15:33:03,33.828,-118.5708333,8.383,3.43,"16km WSW of Manhattan Beach, CA",USA
2012/08/11 18:34:34,43.803,-105.22,0.0,3.2,"22 km ENE of Wright, Wyoming",USA
2012/08/11 20:03:58,43.801,-105.288,0.0,3.5,"17 km ENE of Wright, Wyoming",USA
2012/08/12 00:36:05,35.372,-101.905,5.0,3.3,"13 km NNE of Bishop Hills, Texas",USA
2012/08/12 06:22:03,32.1086667,-115.0996667,9.641,3.49,"13km SW of Estacion Coahuila, B.C., MX",USA
2012/08/13 14:03:47,35.9546667,-117.6691667,1.138,3.54,"22km E of Little Lake, CA",USA
2012/08/14 07:17:35,38.6841667,-112.535,10.5,3.06,"15 km SSW of Kanosh, Utah",USA
2012/08/14 20:13:05,44.155,-105.314,0.0,3.0,"12 km SE of Sleepy Hollow, Wyoming",USA
2012/08/14 22:17:45,40.251,-119.5706,9.2,3.5,"33 km N of Sutcliffe, Nevada",USA
2012/08/15 22:27:27,44.175,-114.787,5.0,3.0,"13 km ESE of Stanley, Idaho",USA
2012/08/16 17:58:28,43.84,-105.16,0.0,3.3,"28 km ENE of Wright, Wyoming",USA
2012/08/18 03:30:11,35.53,-96.777,3.2,3.3,"9 km SSE of Sparks, Oklahoma",USA
2012/08/18 23:30:15,43.791,-105.293,0.0,3.1,"16 km ENE of Wright, Wyoming",USA
2012/08/19 03:43:46,33.1675,-115.98,8.436,3.4,"14km E of Ocotillo Wells, CA",USA
2012/08/19 08:24:23,35.24,-92.3795,4.38,3.3,"0 km NE of Greenbrier, Arkansas",USA
2012/08/20 18:06:44,43.856,-105.229,0.0,3.4,"24 km ENE of Wright, Wyoming",USA
2012/08/21 02:40:14,34.2546667,-117.0731667,2.076,3.03,"6km NNE of Running Springs, CA",USA
2012/08/21 13:58:09,32.2005,-115.2135,14.991,3.25,"5km SW of Alberto Oviedo Mota, B.C., MX",USA
2012/08/21 21:21:29,39.533,-106.984,5.0,3.4,"12 km SSW of Gypsum, Colorado",USA
2012/08/23 21:01:46,43.603,-105.089,0.0,3.0,"36 km ESE of Wright, Wyoming",USA
2012/08/25 09:27:54,36.4591667,-117.8778333,10.44,3.0,"22km SE of Lone Pine, CA",USA
2012/08/25 09:28:26,31.339,-114.306,5.0,4.2,"42 km SSE of Golfo de Santa Clara, Mexico",USA
2012/08/25 12:26:58,30.419,-114.045,10.0,4.2,"101 km SE of San Felipe, Mexico",USA
2012/08/25 13:16:08,30.69,-114.051,10.0,4.0,"84 km ESE of San Felipe, Mexico",USA
2012/08/25 17:14:14,30.733,-113.775,10.0,4.3,"68 km SSW of Puerto Peñasco, Mexico",USA
2012/08/26 08:22:07,44.46,-114.51,13.1,3.0,"22 km WSW of Challis, Idaho",USA
2012/08/26 09:53:13,33.8708333,-116.1966667,7.855,3.31,"17km N of Indio, CA",USA
2012/08/26 17:02:12,33.0088333,-115.5518333,9.5,3.81,"4km NNW of Brawley, CA",USA
2012/08/26 17:16:02,33.0126667,-115.5493333,9.893,3.25,"4km NNW of Brawley, CA",USA
2012/08/26 18:58:12,33.0135,-115.5445,10.363,3.03,"4km NNW of Brawley, CA",USA
2012/08/26 19:16:11,33.0171667,-115.5481667,9.29,3.95,"5km NNW of Brawley, CA",USA
2012/08/26 19:20:04,33.0158333,-115.5363333,4.79,4.59,"4km N of Brawley, CA",USA
2012/08/26 19:21:04,33.0011667,-115.5658333,4.023,3.87,"4km NW of Brawley, CA",USA
2012/08/26 19:28:45,33.0041667,-115.566,4.223,3.4,"4km NW of Brawley, CA",USA
2012/08/26 19:31:23,33.0171667,-115.5536667,8.323,5.32,"5km NNW of Brawley, CA",USA
2012/08/26 19:33:01,33.0135,-115.5591667,4.387,4.89,"5km NW of Brawley, CA",USA
2012/08/26 19:33:59,33.0028333,-115.5765,1.733,3.5,"5km WNW of Brawley, CA",USA
2012/08/26 19:35:51,33.002,-115.5136667,6.533,3.36,"3km NNE of Brawley, CA",USA
2012/08/26 19:40:12,32.9866667,-115.5966667,9.783,4.35,"6km SSE of Westmorland, CA",USA
2012/08/26 19:43:41,33.0228333,-115.5421667,4.253,3.15,"5km NNW of Brawley, CA",USA
2012/08/26 19:45:55,32.9985,-115.5646667,10.063,3.09,"4km NW of Brawley, CA",USA
2012/08/26 19:50:14,33.0006667,-115.5828333,8.549,3.44,"5km SE of Westmorland, CA",USA
2012/08/26 19:58:17,33.0208333,-115.544,8.853,3.56,"5km NNW of Brawley, CA",USA
2012/08/26 20:16:54,33.0078333,-115.5641667,4.633,3.51,"4km NW of Brawley, CA",USA
2012/08/26 20:20:24,33.0203333,-115.5465,3.903,3.48,"5km NNW of Brawley, CA",USA
2012/08/26 20:31:13,33.0191667,-115.5498333,4.143,3.09,"5km NNW of Brawley, CA",USA
2012/08/26 20:57:58,33.0185,-115.5403333,8.283,5.41,"4km NNW of Brawley, CA",USA
2012/08/26 21:05:11,33.0253333,-115.5371667,4.023,3.18,"5km N of Brawley, CA",USA
2012/08/26 21:08:45,32.9958333,-115.5958333,11.929,3.41,"5km SSE of Westmorland, CA",USA
2012/08/26 21:15:29,33.0373333,-115.5346667,4.713,4.25,"6km N of Brawley, CA",USA
2012/08/26 21:15:56,33.0285,-115.5216667,3.543,3.3,"6km N of Brawley, CA",USA
2012/08/26 21:17:26,34.175,-115.608,8.9,3.9,"41 km E of Twentynine Palms, California",USA
2012/08/26 21:17:26,32.9801667,-115.6076667,8.924,3.94,"6km SSE of Westmorland, CA",USA
2012/08/26 21:17:58,32.9973333,-115.5461667,8.693,3.0,"2km NW of Brawley, CA",USA
2012/08/26 21:23:23,32.9913333,-115.5805,4.213,3.59,"5km WNW of Brawley, CA",USA
2012/08/26 21:26:39,33.0285,-115.5318333,7.843,3.77,"6km N of Brawley, CA",USA
2012/08/26 21:46:11,32.9865,-115.582,4.143,3.08,"5km W of Brawley, CA",USA
2012/08/26 21:54:16,32.9885,-115.5785,3.733,3.04,"5km WNW of Brawley, CA",USA
2012/08/26 22:06:28,33.015,-115.5436667,4.103,3.39,"4km NNW of Brawley, CA",USA
2012/08/26 22:34:45,32.9923333,-115.5905,7.133,3.48,"6km SSE of Westmorland, CA",USA
2012/08/26 22:52:09,32.9936667,-115.5886667,13.029,3.38,"6km WNW of Brawley, CA",USA
2012/08/26 22:53:35,33.0138333,-115.5498333,10.253,3.21,"4km NNW of Brawley, CA",USA
2012/08/26 22:58:41,32.9876667,-115.5885,4.8,4.31,"6km W of Brawley, CA",USA
2012/08/26 23:33:25,33.028,-115.5305,7.47,4.63,"6km N of Brawley, CA",USA
2012/08/26 23:34:50,33.0033333,-115.5368333,9.197,3.2,"3km NNW of Brawley, CA",USA
2012/08/26 23:36:57,33.0426667,-115.5313333,4.633,3.16,"7km N of Brawley, CA",USA
2012/08/26 23:53:14,33.0245,-115.534,10.813,3.25,"5km N of Brawley, CA",USA
2012/08/27 00:58:44,32.992,-115.5795,4.203,3.38,"5km WNW of Brawley, CA",USA
2012/08/27 02:53:15,32.9748333,-115.6091667,10.064,3.14,"7km S of Westmorland, CA",USA
2012/08/27 03:03:33,32.9855,-115.5875,8.253,3.07,"5km W of Brawley, CA",USA
2012/08/27 04:41:37,33.0211667,-115.5195,4.17,4.93,"5km NNE of Brawley, CA",USA
2012/08/27 05:09:05,33.0548333,-115.5416667,8.743,3.31,"8km ENE of Westmorland, CA",USA
2012/08/27 05:23:20,30.551,-113.89,10.0,5.2,"91 km SSW of Puerto Peñasco, Mexico",USA
2012/08/27 06:31:28,33.0436667,-115.5303333,4.783,3.42,"7km N of Brawley, CA",USA
2012/08/27 08:09:44,30.439,-114.073,10.0,4.1,"97 km SE of San Felipe, Mexico",USA
2012/08/27 15:33:48,36.0088333,-118.4018333,3.637,3.31,"28km N of Kernville, CA",USA
2012/08/27 17:47:51,33.0056667,-115.5701667,4.533,3.77,"5km NW of Brawley, CA",USA
2012/08/27 23:16:00,30.545,-113.909,10.0,5.2,"92 km SSW of Puerto Peñasco, Mexico",USA
2012/08/28 01:08:15,30.377,-114.058,10.0,4.0,"103 km SE of San Felipe, Mexico",USA
2012/08/28 02:01:19,33.0043333,-115.5688333,4.423,4.24,"4 km NW of Brawley, California",USA
2012/08/28 02:38:39,30.419,-114.032,10.0,4.1,"102 km SE of San Felipe, Mexico",USA
2012/08/28 03:37:52,30.511,-114.021,10.0,4.2,"96 km SE of San Felipe, Mexico",USA
2012/08/28 08:16:54,37.5016667,-118.831,2.427,3.04,"11 km WSW of Aspen Springs, California",USA
2012/08/28 08:54:15,32.9731667,-115.6113333,9.774,3.52,"7km S of Westmorland, CA",USA
2012/08/28 09:36:18,36.0125,-118.3991667,3.866,3.25,"29km N of Kernville, CA",USA
2012/08/28 11:36:52,30.026,-114.213,10.0,4.2,"125 km SSE of San Felipe, Mexico",USA
2012/08/28 13:18:58,30.357,-113.997,10.0,4.5,"109 km SE of San Felipe, Mexico",USA
2012/08/28 20:05:30,32.6571667,-115.9353333,9.021,3.34,"10km SSE of Ocotillo, CA",USA
2012/08/28 20:28:32,36.0063333,-118.3996667,3.677,3.25,"28km N of Kernville, CA",USA
2012/08/29 01:34:35,35.8441667,-117.7783333,8.278,3.27,"16km SE of Little Lake, CA",USA
2012/08/29 13:01:50,36.0105,-118.4025,3.216,3.47,"28km N of Kernville, CA",USA
2012/08/29 20:31:00,33.906,-117.7876667,9.05,4.13,"3km NE of Yorba Linda, CA",USA
2012/08/29 22:20:33,48.504,-123.629,26.5,3.3,"11 km WNW of Langford, Canada",USA
2012/08/30 15:04:46,40.8762,-118.8149,7.0,3.2,"36 km ENE of Black Rock City, Nevada",USA
2012/08/30 22:51:36,30.375,-114.114,10.0,4.1,"100 km SE of San Felipe, Mexico",USA
2012/08/31 13:56:02,33.0165,-115.5385,10.413,3.45,"4km N of Brawley, CA",USA
2012/08/31 18:06:15,43.738,-105.252,0.0,3.2,"19 km E of Wright, Wyoming",USA
2012/08/31 21:44:07,35.9931667,-120.5601667,3.413,3.32,"15 km NW of Parkfield, California",USA
2012/09/01 21:27:55,31.9268333,-114.882,9.91,3.18,"32km SSE of Estacion Coahuila, B.C., MX",USA
2012/09/02 17:28:34,32.121,-115.1688333,9.607,3.43,"12km S of Alberto Oviedo Mota, B.C., MX",USA
2012/09/02 23:57:57,37.9677,-117.1084,9.7,3.5,"15 km SE of Tonopah, Nevada",USA
2012/09/03 10:26:55,34.0681667,-118.3915,2.24,3.2,"1km SE of Beverly Hills, CA",USA
2012/09/05 01:32:59,38.8356667,-122.8051667,2.294,3.02,"7 km WNW of Cobb, California",USA
2012/09/05 11:55:42,31.314,-115.402,6.0,3.1,"62 km WNW of San Felipe, Mexico",USA
2012/09/05 20:00:11,43.846,-105.171,0.0,3.5,"27 km ENE of Wright, Wyoming",USA
2012/09/05 20:39:53,45.412,-112.616,12.2,3.5,"21 km N of Dillon, Montana",USA
2012/09/05 22:52:50,44.7766667,-110.9323333,8.67,3.51,"18 km NE of West Yellowstone, Montana",USA
2012/09/07 07:03:09,34.066,-118.3983333,1.4,3.4,"1km SSE of Beverly Hills, CA",USA
2012/09/07 13:22:10,36.1161667,-120.058,14.352,3.68,"10 km SSE of Huron, California",USA
2012/09/07 13:23:48,36.1206667,-119.9986667,10.012,4.06,"12 km NNW of Kettleman City, California",USA
2012/09/08 04:57:45,45.1205,-122.6896667,23.81,3.54,"8 km N of Scotts Mills, Oregon",USA
2012/09/08 23:01:03,43.507,-105.002,0.0,3.3,"47 km SE of Wright, Wyoming",USA
2012/09/09 01:58:52,35.375,-96.537,2.5,3.4,"8 km WNW of Cromwell, Oklahoma",USA
2012/09/09 23:06:59,43.773,-105.277,0.0,3.1,"17 km E of Wright, Wyoming",USA
2012/09/10 15:44:42,33.2796667,-115.7128333,3.438,3.25,"8km SSE of Bombay Beach, CA",USA
2012/09/11 05:55:16,41.2646,-117.4526,0.0,3.9,"26 km SSE of Paradise Valley, Nevada",USA
2012/09/11 16:44:33,38.7923333,-123.5788333,10.005,3.12,"1 km S of Anchor Bay, California",USA
2012/09/13 17:33:45,47.3425,-120.019,9.292,3.37,"10 km ESE of Rock Island, Washington",USA
2012/09/14 11:53:17,40.4426667,-124.1856667,26.944,4.43,"8 km WSW of Scotia, California",USA
2012/09/14 11:57:21,40.4378333,-124.1608333,24.752,3.36,"8km SW of Rio Dell, CA",USA
2012/09/14 18:19:50,40.4368333,-124.163,26.505,3.96,"7 km SW of Scotia, California",USA
2012/09/14 18:21:59,40.4398333,-124.1655,25.232,3.46,"8km SW of Rio Dell, CA",USA
2012/09/16 18:53:02,38.7926667,-122.7665,2.413,3.43,"4 km SW of Cobb, California",USA
2012/09/16 23:15:30,37.057,-104.916,5.0,3.0,"10 km SW of Weston, Colorado",USA
2012/09/18 21:09:39,33.6938333,-116.7375,18.908,3.02,"5km SSW of Idyllwild, CA",USA
2012/09/19 18:09:59,43.819,-105.241,0.0,3.4,"21 km ENE of Wright, Wyoming",USA
2012/09/20 20:01:51,43.789,-105.242,0.0,3.4,"20 km ENE of Wright, Wyoming",USA
2012/09/22 02:55:24,40.4568333,-124.4453333,25.619,3.51,"20 km SW of Ferndale, California",USA
2012/09/22 08:23:00,38.8256667,-122.7573333,0.244,3.1,"3 km W of Cobb, California",USA
2012/09/22 16:10:41,48.442,-83.266,18.0,3.9,"122 km ENE of Wawa, Canada",USA
2012/09/23 18:59:15,43.663,-105.301,0.0,3.1,"18 km ESE of Wright, Wyoming",USA
2012/09/24 20:06:39,43.564,-104.848,0.0,3.5,"55 km ESE of Wright, Wyoming",USA
2012/09/24 22:55:13,31.8735,-114.9953333,9.614,4.04,"36km S of Estacion Coahuila, B.C., MX",USA
2012/09/25 12:02:04,33.1588333,-115.6415,4.013,3.12,"12km WNW of Calipatria, CA",USA
2012/09/25 15:07:00,31.8278333,-115.0031667,9.056,3.15,"41km S of Estacion Coahuila, B.C., MX",USA
2012/09/25 15:15:09,39.1678333,-123.1658333,10.841,4.51,"3 km N of Talmage, California",USA
2012/09/25 16:03:33,36.486,-114.8789,13.3,3.6,"31 km NNE of Nellis Air Force Base, Nevada",USA
2012/09/25 23:45:24,24.666,-110.173,10.0,6.3,"59 km NNE of La Paz, Mexico",USA
2012/09/26 00:17:54,24.627,-110.25,10.0,4.9,"53 km N of La Paz, Mexico",USA
2012/09/26 00:59:46,24.638,-110.091,10.0,4.0,"58 km NNE of La Paz, Mexico",USA
2012/09/26 01:21:13,24.652,-110.27,10.0,4.4,"56 km N of La Paz, Mexico",USA
2012/09/26 06:02:17,24.672,-110.098,10.0,4.0,"61 km NNE of La Paz, Mexico",USA
2012/09/26 21:48:35,31.8358333,-115.042,9.056,3.01,"40km S of Estacion Coahuila, B.C., MX",USA
2012/09/27 08:36:34,36.8898333,-117.4143333,6.076,3.19,"40km NW of Stovepipe Wells, CA",USA
2012/09/27 15:36:03,24.893,-110.521,16.1,4.2,"85 km NNW of La Paz, Mexico",USA
2012/09/27 21:00:34,43.79,-105.19,0.0,3.3,"24 km E of Wright, Wyoming",USA
2012/09/28 10:53:42,48.048,-103.35,5.0,3.3,"22 km ESE of Williston, North Dakota",USA
2012/09/28 15:24:51,24.84,-110.25,10.0,4.6,"77 km N of La Paz, Mexico",USA
2012/09/28 15:35:37,24.896,-110.026,10.0,4.2,"87 km NNE of La Paz, Mexico",USA
2012/09/28 16:27:31,32.2805,-115.2665,9.949,3.75,"11km SW of Delta, B.C., MX",USA
2012/09/28 21:21:02,32.2165,-115.2493333,9.623,3.02,"8km W of Alberto Oviedo Mota, B.C., MX",USA
2012/09/29 00:59:48,34.68,-106.818,5.0,3.5,"4 km WNW of Belen, New Mexico",USA
2012/09/29 18:01:36,43.76,-105.229,0.0,3.6,"21 km E of Wright, Wyoming",USA
2012/09/29 23:13:31,32.2065,-115.2128333,9.617,3.17,"5km WSW of Alberto Oviedo Mota, B.C., MX",USA
2012/09/30 04:05:00,32.842,-96.976,5.0,3.4,"4 km NW of Irving, Texas",USA
2012/09/30 04:09:02,32.815,-96.962,5.0,3.1,"1 km W of Irving, Texas",USA
2012/09/30 06:49:24,27.04,-111.38,15.0,4.2,"62 km ENE of Mulegé, Mexico",USA
2012/09/30 19:17:17,35.523,-96.779,5.0,3.0,"9 km WNW of Prague, Oklahoma",USA
2012/09/30 20:03:36,43.763,-105.201,0.0,3.4,"23 km E of Wright, Wyoming",USA
2012/10/02 00:18:36,24.82,-110.29,9.0,4.0,"74 km N of La Paz, Mexico",USA
2012/10/02 03:20:53,36.22,-118.3178333,3.712,3.14,"29km WSW of Olancha, CA",USA
2012/10/02 08:28:14,32.8046667,-116.1438333,9.906,4.14,"16km WNW of Ocotillo, CA",USA
2012/10/02 13:14:19,24.607,-110.116,10.0,4.0,"54 km NNE of La Paz, Mexico",USA
2012/10/02 18:07:33,44.102,-105.336,0.0,3.2,no data,USA
2012/10/02 19:43:07,24.814,-110.323,10.0,4.2,"74 km N of La Paz, Mexico",USA
2012/10/03 18:11:06,43.815,-105.291,0.0,3.3,"17 km ENE of Wright, Wyoming",USA
2012/10/03 19:51:08,39.7236,-119.4361,10.9,3.8,"13 km SSW of Nixon, Nevada",USA
2012/10/05 01:17:21,35.9281667,-117.6796667,1.488,3.47,"20km E of Little Lake, CA",USA
2012/10/05 23:07:26,41.3485,-117.348,0.0,3.3,"22 km SE of Paradise Valley, Nevada",USA
2012/10/07 23:37:29,43.678,-105.243,0.0,3.1,"21 km ESE of Wright, Wyoming",USA
2012/10/08 00:39:08,33.0123333,-116.3115,10.798,4.16,"22km SW of Ocotillo Wells, CA",USA
2012/10/08 06:07:10,32.2175,-115.2278333,18.831,3.38,"6km WSW of Alberto Oviedo Mota, B.C., MX",USA
